generator,psse_bus,psse_bus_name,bus,station,carrier,p_nom,in_service,lat,lon,cell_lat,cell_lon,cell
55074-1,55074,PV_BLUSHEENS,5501,WEXFORD,solar,7.98,True,52.3403641,-6.5394499,52.300000000000004,-6.5,+052.30_-0006.50
55076-1,55076,PV_DAVIDSTOW,5501,WEXFORD,solar,4.95,False,52.3403641,-6.5394499,52.300000000000004,-6.5,+052.30_-0006.50
66095-1,66095,W_SLIABH_BAW,66094,SLIABH BAWN,wind,58.0,False,53.7511805,-8.0518963,53.800000000000004,-8.1,+053.80_-0008.10
67025-1,67025,W_OWENINEY_P,14013,,wind,89.0,False,,,,,
67026-2,67026,W_OWENINEY_P,14013,,wind,83.0,False,,,,,
67030-1,67030,W_BOOLYNAG_P,1251,BOOLTIAGH,wind,36.98,False,52.7756037,-9.240483,52.800000000000004,-9.200000000000001,+052.80_-0009.20
67031-1,67031,W_CASTLEPO_P,1881,CHARLEVILLE,wind,10.0,False,52.3301844,-8.6941349,52.300000000000004,-8.700000000000001,+052.30_-0008.70
67031-2,67031,W_CASTLEPO_P,1881,CHARLEVILLE,wind,24.0,False,52.3301844,-8.6941349,52.300000000000004,-8.700000000000001,+052.30_-0008.70
67034-1,67034,W_GROUSEMOUN,6201,COOMATAGGART,wind,114.2,False,51.8735614,-9.3145611,51.900000000000006,-9.3,+051.90_-0009.30
67044-1,67044,W_CARRIGDANG,3891,CARRIGDANGAN,wind,54.3,False,51.8043751,-9.1207652,51.800000000000004,-9.1,+051.80_-0009.10
67044-2,67044,W_CARRIGDANG,3891,CARRIGDANGAN,wind,13.6,False,51.8043751,-9.1207652,51.800000000000004,-9.1,+051.80_-0009.10
67045-1,67045,W_RAHEENLE_P,1121,ARKLOW,wind,35.2,False,52.8151839,-6.147732,52.800000000000004,-6.1000000000000005,+052.80_-0006.10
67058-1,67058,W_SEECON_PH1,2111,UGGOOL,wind,108.0,False,53.3536722,-9.3355257,53.400000000000006,-9.3,+053.40_-0009.30
67059-1,67059,W_BS_KILLALA,5241,TAWNAGHMORE,wind,19.2,False,54.1918026,-9.2178772,54.2,-9.200000000000001,+054.20_-0009.20
67059-2,67059,W_BS_KILLALA,5241,TAWNAGHMORE,wind,10.8,False,54.1918026,-9.2178772,54.2,-9.200000000000001,+054.20_-0009.20
67062-1,67062,W_BUFFY,20900,BUFFY,wind,91.2,False,53.3580797,-9.2937884,53.400000000000006,-9.3,+053.40_-0009.30
67062-2,67062,W_BUFFY,20900,BUFFY,wind,18.0,False,53.3580797,-9.2937884,53.400000000000006,-9.3,+053.40_-0009.30
67066-1,67066,W_MOUNTLUC_P,2401,MOUNT LUCAS,wind,79.2,False,53.262337,-7.2520289,53.300000000000004,-7.300000000000001,+053.30_-0007.30
67069-1,67069,W_KILLHILL_P,2391,KILL HILL,wind,36.0,False,52.5172741,-7.8209426,52.5,-7.800000000000001,+052.50_-0007.80
67071-5,67071,W_OWENINEY_3,14016,,wind,50.0,False,,,,,
67073-1,67073,W_SORRELL IS,1251,BOOLTIAGH,wind,24.0,False,52.7756037,-9.240483,52.800000000000004,-9.200000000000001,+052.80_-0009.20
67073-2,67073,W_SORRELL IS,1251,BOOLTIAGH,wind,8.0,False,52.7756037,-9.240483,52.800000000000004,-9.200000000000001,+052.80_-0009.20
67083-1,67083,W_CLAHANE_PH,1651,CLAHANE,wind,13.8,False,52.3787738,-9.548026,52.400000000000006,-9.5,+052.40_-0009.50
67084-1,67084,W_BRUCKANA,3621,LISHEEN,wind,39.6,False,52.7513555,-7.6819128,52.800000000000004,-7.7,+052.80_-0007.70
67144-1,67144,W_COOLBERRIN,3561,LISDRUM,wind,33.1,False,54.2447228,-6.9102424,54.2,-6.9,+054.20_-0006.90
67213-1,67213,W_AN_CNOC,5301,THURLES,wind,11.5,False,52.6919962,-7.7642805,52.7,-7.800000000000001,+052.70_-0007.80
68087-1,68087,W_CARRICKEEN,4981,SLIGO,wind,7.65,False,54.2412252,-8.4672217,54.2,-8.5,+054.20_-0008.50
68092-1,68092,W_UGGOOL_PH1,2111,UGGOOL,wind,66.0,False,53.3536722,-9.3355257,53.400000000000006,-9.3,+053.40_-0009.30
68093-1,68093,W_KILMEEDY_P,1881,CHARLEVILLE,wind,4.7,False,52.3301844,-8.6941349,52.300000000000004,-8.700000000000001,+052.30_-0008.70
68094-1,68094,W_LEITIR_PH1,4951,SALTHILL,wind,13.8,False,53.2741041,-9.0793907,53.300000000000004,-9.1,+053.30_-0009.10
68095-1,68095,W_KNOCKNAMON,68090,,wind,34.0,False,,,,,
68101-1,68101,W_FAUGHA_PH1,4981,SLIGO,wind,6.0,False,54.2412252,-8.4672217,54.2,-8.5,+054.20_-0008.50
68104-1,68104,PV_KNOCKADOS,1121,ARKLOW,solar,6.0,False,52.8151839,-6.147732,52.800000000000004,-6.1000000000000005,+052.80_-0006.10
68108-1,68108,W_LEALET_PH1,4951,SALTHILL,wind,8.0,False,53.2741041,-9.0793907,53.300000000000004,-9.1,+053.30_-0009.10
68115-1,68115,W_RATHNACALL,1881,CHARLEVILLE,wind,4.45,False,52.3301844,-8.6941349,52.300000000000004,-8.700000000000001,+052.30_-0008.70
68123-1,68123,W_BOOLARD,1881,CHARLEVILLE,wind,4.45,False,52.3301844,-8.6941349,52.300000000000004,-8.700000000000001,+052.30_-0008.70
68128-1,68128,W_CARROWNA_P,5221,TULLABRACK,wind,4.6,False,52.6730693,-9.4791123,52.7,-9.5,+052.70_-0009.50
68131-1,68131,W_BALLYBEAGH,5301,THURLES,wind,13.8,False,52.6919962,-7.7642805,52.7,-7.800000000000001,+052.70_-0007.80
68134-1,68134,W_BARRANAF_P,1461,BARRYMORE,wind,32.4,False,52.0958683,-8.2546807,52.1,-8.3,+052.10_-0008.30
68136-1,68136,W_MONAINCH_P,3101,IKERRIN,wind,35.95,False,52.91857,-7.7713595,52.900000000000006,-7.800000000000001,+052.90_-0007.80
68143-1,68143,W_BUNNAHOW_P,1401,BELLACORICK,wind,2.55,False,54.1205007,-9.5787377,54.1,-9.600000000000001,+054.10_-0009.60
68145-2,68145,PV_BOOLABRI_,2161,DOON,solar,8.0,False,52.3836007,-7.6676498,52.400000000000006,-7.7,+052.40_-0007.70
68148-1,68148,W_CAHERMUR_P,1251,BOOLTIAGH,wind,6.0,False,52.7756037,-9.240483,52.800000000000004,-9.200000000000001,+052.80_-0009.20
68154-1,68154,W_GLENGOOL_P,5301,THURLES,wind,4.6,False,52.6919962,-7.7642805,52.7,-7.800000000000001,+052.70_-0007.80
68157-1,68157,W_HOLMES_H_P,5301,THURLES,wind,9.6,False,52.6919962,-7.7642805,52.7,-7.800000000000001,+052.70_-0007.80
68158-1,68158,W_GURTEEN_PH,5301,THURLES,wind,2.3,False,52.6919962,-7.7642805,52.7,-7.800000000000001,+052.70_-0007.80
68165-1,68165,W_KILPADDOGE,3461,KILPADDOGE,wind,18.0,False,52.5801792,-9.3963977,52.6,-9.4,+052.60_-0009.40
68175-1,68175,W_CREGG,3821,MEATH HILL,wind,23.06,False,53.8911239,-6.7310796,53.900000000000006,-6.7,+053.90_-0006.70
68181-1,68181,W_GLENCARB_P,5274,CAUTEEN,wind,33.0,False,52.5375573,-8.1938573,52.5,-8.200000000000001,+052.50_-0008.20
68190-1,68190,W_PV_BALLYCU,2141,DUNGARVAN,wind,4.99,False,52.1082836,-7.6536881,52.1,-7.7,+052.10_-0007.70
68195-1,68195,W_COOLY_PH1,5361,TRILLICK,wind,4.0,False,55.1127756,-7.4186417,55.1,-7.4,+055.10_-0007.40
68209-1,68209,W_BALLYCUM_P,1121,ARKLOW,wind,18.0,False,52.8151839,-6.147732,52.800000000000004,-6.1000000000000005,+052.80_-0006.10
68219-1,68219,W_CURRAGHD_P,5261,TRIEN,wind,4.5,False,52.4245772,-9.426115,52.400000000000006,-9.4,+052.40_-0009.40
68222-1,68222,W_BALLYBANE,1281,BALLYLICKEY,wind,17.5,False,51.7239932,-9.4296621,51.7,-9.4,+051.70_-0009.40
68223-1,68223,W_ANARGET_PH,1341,BINBANE,wind,0.5,False,54.7189369,-8.2634291,54.7,-8.3,+054.70_-0008.30
68224-1,68224,W_KNOCKNATAL,1881,CHARLEVILLE,wind,18.3,False,52.3301844,-8.6941349,52.300000000000004,-8.700000000000001,+052.30_-0008.70
68230-1,68230,MEATH_WASTE,2181,DRYBRIDGE,unknown,17.22,False,53.7247696,-6.4010215,53.7,-6.4,+053.70_-0006.40
68233-1,68233,W_GORTNACLOG,5261,TRIEN,wind,4.6,False,52.4245772,-9.426115,52.400000000000006,-9.4,+052.40_-0009.40
68233-2,68233,W_GORTNACLOG,5261,TRIEN,wind,4.4,False,52.4245772,-9.426115,52.400000000000006,-9.4,+052.40_-0009.40
68240-1,68240,W_TULLYNAM_P,3821,MEATH HILL,wind,2.638,False,53.8911239,-6.7310796,53.900000000000006,-6.7,+053.90_-0006.70
68241-1,68241,W_DUNMORE_PH,2181,DRYBRIDGE,wind,2.3,False,53.7247696,-6.4010215,53.7,-6.4,+053.70_-0006.40
68247-1,68247,W_CORVODERRY,14010,BELLACORICK,wind,33.9,False,54.1205007,-9.5787377,54.1,-9.600000000000001,+054.10_-0009.60
68254-1,68254,W_CARROWLE_P,4371,GLENREE,wind,2.65,False,54.1053454,-8.9893244,54.1,-9.0,+054.10_-0009.00
68260-1,68260,W_CRONALAG_P,1571,ARDNAGAPPARY,wind,17.96,False,55.0566404,-8.2688178,55.1,-8.3,+055.10_-0008.30
68262-1,68262,W_STACK_MOUN,3251,REAMORE,wind,25.3,False,52.302124,-9.5436255,52.300000000000004,-9.5,+052.30_-0009.50
68265-1,68265,W_TEEVURCH_P,3821,MEATH HILL,wind,9.0,False,53.8911239,-6.7310796,53.900000000000006,-6.7,+053.90_-0006.70
68267-1,68267,W_KILTUMPER,1251,BOOLTIAGH,wind,4.99,False,52.7756037,-9.240483,52.800000000000004,-9.200000000000001,+052.80_-0009.20
68269-1,68269,W_CLOGHERA_P,1341,BINBANE,wind,20.0,False,54.7189369,-8.2634291,54.7,-8.3,+054.70_-0008.30
68269-2,68269,W_CLOGHERA_P,1341,BINBANE,wind,3.6,False,54.7189369,-8.2634291,54.7,-8.3,+054.70_-0008.30
68272-1,68272,W_CORDAL_PH2,1311,CORDAL,wind,89.85,False,52.2145657,-9.2855811,52.2,-9.3,+052.20_-0009.30
68282-1,68282,W_KILVINAN_P,1281,BALLYLICKEY,wind,5.82,False,51.7239932,-9.4296621,51.7,-9.4,+051.70_-0009.40
68284-1,68284,W_BEAMHILL_P,5361,TRILLICK,wind,6.9,False,55.1127756,-7.4186417,55.1,-7.4,+055.10_-0007.40
68285-1,68285,W_LISDOWNE_P,4481,,wind,9.2,False,,,,,
68294-1,68294,W_RARAGH_PH2,3821,MEATH HILL,wind,11.5,False,53.8911239,-6.7310796,53.900000000000006,-6.7,+053.90_-0006.70
68297-1,68297,W_CLEANRATH,6201,COOMATAGGART,wind,42.64,False,51.8735614,-9.3145611,51.900000000000006,-9.3,+051.90_-0009.30
68298-1,68298,ELM_PARK_DEV,1421,BLACKROCK,unknown,0.22,False,53.2914859,-6.1746313,53.300000000000004,-6.2,+053.30_-0006.20
68300-1,68300,ELM_PARK_DEV,1421,BLACKROCK,unknown,0.334,False,53.2914859,-6.1746313,53.300000000000004,-6.2,+053.30_-0006.20
68303-1,68303,W_KILBEREH_P,1881,CHARLEVILLE,wind,4.799,False,52.3301844,-8.6941349,52.300000000000004,-8.700000000000001,+052.30_-0008.70
68306-1,68306,W_BALLYCADDA,36411,CRORY,wind,9.762,False,52.579165,-6.5358105,52.6,-6.5,+052.60_-0006.50
68307-1,68307,W_KNOCKNALOU,36411,CRORY,wind,3.95,False,52.579165,-6.5358105,52.6,-6.5,+052.60_-0006.50
68308-1,68308,W_MEENAD_S_P,4091,MULREAVY,wind,5.4,False,54.6644867,-7.9692346,54.7,-8.0,+054.70_-0008.00
68311-1,68311,W_TULLABRA_P,5221,TULLABRACK,wind,13.8,False,52.6730693,-9.4791123,52.7,-9.5,+052.70_-0009.50
68312-1,68312,W_BLACKLOU_P,4371,GLENREE,wind,12.5,False,54.1053454,-8.9893244,54.1,-9.0,+054.10_-0009.00
68313-1,68313,KNOCKHARLEY_,2181,DRYBRIDGE,unknown,3.525,False,53.7247696,-6.4010215,53.7,-6.4,+053.70_-0006.40
68314-1,68314,KNOCKHARLEY_,2181,DRYBRIDGE,unknown,1.425,False,53.7247696,-6.4010215,53.7,-6.4,+053.70_-0006.40
68323-1,68323,W_BALLYDUF_P,36411,CRORY,wind,0.6,False,52.579165,-6.5358105,52.6,-6.5,+052.60_-0006.50
68325-1,68325,BALLYSHANNON,5501,WEXFORD,unknown,0.1,False,52.3403641,-6.5394499,52.300000000000004,-6.5,+052.30_-0006.50
68404-1,68404,W_GROVE HILL,2101,DUNDALK,wind,16.1,False,54.0053368,-6.4237884,54.0,-6.4,+054.00_-0006.40
68408-1,68408,W_BALLYMAR_P,5441,WATERFORD,wind,8.28,False,52.2633036,-7.1249367,52.300000000000004,-7.1000000000000005,+052.30_-0007.10
68410-1,68410,W_CAPPAGHW_P,5271,CAUTEEN,wind,13.18,False,52.5375573,-8.1938573,52.5,-8.200000000000001,+052.50_-0008.20
68534-1,68534,CONNAUGHT_RE,1141,ATHLONE,unknown,0.66,False,53.4230436,-7.9745082,53.400000000000006,-8.0,+053.40_-0008.00
68536-1,68536,BALLYNAGRAN_,1301,BALLYBEG,unknown,0.75,False,52.9909581,-6.0958665,53.0,-6.1000000000000005,+053.00_-0006.10
68537-1,68537,BALLYNAGRAN_,1301,BALLYBEG,unknown,3.5,False,52.9909581,-6.0958665,53.0,-6.1000000000000005,+053.00_-0006.10
68547-1,68547,BIO_MCDONNEL,4681,RATHKEALE,unknown,0.44,False,52.5436993,-8.9685536,52.5,-9.0,+052.50_-0009.00
68547-2,68547,BIO_MCDONNEL,4681,RATHKEALE,unknown,3.2,False,52.5436993,-8.9685536,52.5,-9.0,+052.50_-0009.00
68554-1,68554,BIO_FARRELLY,4221,NAVAN,unknown,13.0,False,53.6997602,-6.7064767,53.7,-6.7,+053.70_-0006.70
68564-1,68564,BIO_ADAMBRID,3301,KNOCKEARAGH,unknown,3.0,False,52.0764652,-9.4387403,52.1,-9.4,+052.10_-0009.40
68566-1,68566,KEELINGS_CHP,2701,GLASMORE,unknown,1.7,False,53.4677716,-6.2384064,53.5,-6.2,+053.50_-0006.20
69182-1,69182,BALLYMAKAILY,2861,GRANGE CASTL,unknown,57.6,False,53.3299746,-6.4452964,53.300000000000004,-6.4,+053.30_-0006.40
69183-1,69183,BALLYMAKAILY,2861,GRANGE CASTL,unknown,57.6,False,53.3299746,-6.4452964,53.300000000000004,-6.4,+053.30_-0006.40
69197-1,69197,W_ACRES,17010,CATH FALL,wind,17.5,False,54.4987533,-8.1769822,54.5,-8.200000000000001,+054.50_-0008.20
69335-1,69335,W_WOODHOUS_P,6931,WOODHOUSE,wind,20.0,False,52.0822332,-7.7706666,52.1,-7.800000000000001,+052.10_-0007.80
70091-SN,70091,WIND_SNU,70010,AGHYOULE,wind,13.5,False,54.1627134,-7.5851248,54.2,-7.6000000000000005,+054.20_-0007.60
70093-S1,70093,WIND_RUS,70010,AGHYOULE,wind,27.0,False,54.1627134,-7.5851248,54.2,-7.6000000000000005,+054.20_-0007.60
70094-S2,70094,WIND_RUS,70010,AGHYOULE,wind,27.0,False,54.1627134,-7.5851248,54.2,-7.6000000000000005,+054.20_-0007.60
70095-MM,70095,WIND_MM,70010,AGHYOULE,wind,15.0,False,54.1627134,-7.5851248,54.2,-7.6000000000000005,+054.20_-0007.60
70390-CR,70390,PV_RENEW_AN,70311,ANTR1,solar,1.7,False,54.7277414,-6.2208116,54.7,-6.2,+054.70_-0006.20
70390-DP,70390,PV_RENEW_AN,70311,ANTR1,solar,4.995,True,54.7277414,-6.2208116,54.7,-6.2,+054.70_-0006.20
70390-DR,70390,PV_RENEW_AN,70311,ANTR1,solar,25.0,False,54.7277414,-6.2208116,54.7,-6.2,+054.70_-0006.20
70394-MF,70394,PV_MILLAR FA,70311,ANTR1,solar,7.62,False,54.7277414,-6.2208116,54.7,-6.2,+054.70_-0006.20
70507-7,70507,BAFDG7,70510,BAFD1,unknown,55.0,False,54.8423899,-5.7822124,54.800000000000004,-5.800000000000001,+054.80_-0005.80
70508-8,70508,BAFDG8,70510,BAFD1,unknown,55.0,False,54.8423899,-5.7822124,54.800000000000004,-5.800000000000001,+054.80_-0005.80
70513-A,70513,BAFD_GA,70520,BAFD2,unknown,157.0,True,54.8451971,-5.7840555,54.800000000000004,-5.800000000000001,+054.80_-0005.80
70514-B,70514,BAFD_GB,70520,BAFD2,unknown,157.0,True,54.8451971,-5.7840555,54.800000000000004,-5.800000000000001,+054.80_-0005.80
70515-C,70515,BAFD_GC,70520,BAFD2,unknown,173.0,True,54.8451971,-5.7840555,54.800000000000004,-5.800000000000001,+054.80_-0005.80
70516-D,70516,BAFD_GD,70510,BAFD1,unknown,97.0,True,54.8423899,-5.7822124,54.800000000000004,-5.800000000000001,+054.80_-0005.80
71037-EL,71037,WIND_ELG,71011,BAME1,wind,23.0,False,54.8512107,-6.2853537,54.900000000000006,-6.300000000000001,+054.90_-0006.30
71038-RS,71038,WIND_RSHERRY,71011,BAME1,wind,21.15,False,54.8512107,-6.2853537,54.900000000000006,-6.300000000000001,+054.90_-0006.30
71080-MN,71080,BAME3_DU,71011,BAME1,unknown,4.6,False,54.8512107,-6.2853537,54.900000000000006,-6.300000000000001,+054.90_-0006.30
71091-CO,71091,WIND_COR,71011,BAME1,wind,5.0,False,54.8512107,-6.2853537,54.900000000000006,-6.300000000000001,+054.90_-0006.30
71093-BR,71093,PV_BALLYGARV,71011,BAME1,solar,6.0,True,54.8512107,-6.2853537,54.900000000000006,-6.300000000000001,+054.90_-0006.30
71590-BB,71590,BS_RENEW_BA,71511,BANB1,biomass,12.224,False,54.3439696,-6.2458547,54.300000000000004,-6.2,+054.30_-0006.20
72590-CT,72590,BS_RENEW_BN,72512,BNCH1,biomass,12.0,False,54.3907852,-5.8782828,54.400000000000006,-5.9,+054.40_-0005.90
73501-BR,73501,WIND_BRO,73500,BROCK1,wind,47.5,False,54.9371278,-6.7382085,54.900000000000006,-6.7,+054.90_-0006.70
73530-CE,73530,GARVAGH NI,73510,,unknown,34.0,False,,,,,
73530-EN,73530,GARVAGH NI,73510,,unknown,39.9,False,,,,,
73530-SN,73530,GARVAGH NI,73510,,unknown,16.1,False,,,,,
74091-CH,74091,WIND_CNH,74011,CARN1,wind,13.8,False,54.6869153,-5.9538319,54.7,-6.0,+054.70_-0006.00
74514-CB,74514,BS_CAST-BES,74511,CAST1,biomass,50.0,False,54.5629404,-5.8784287,54.6,-5.9,+054.60_-0005.90
75091-RH,75091,WIND_RIG,75010,COLE1,wind,5.0,False,55.1094142,-6.6873926,55.1,-6.7,+055.10_-0006.70
75092-GR,75092,WIND_GRU,75010,COLE1,wind,25.0,False,55.1094142,-6.6873926,55.1,-6.7,+055.10_-0006.70
75093-GA,75093,WIND_GAR,75010,COLE1,wind,15.0,False,55.1094142,-6.6873926,55.1,-6.7,+055.10_-0006.70
75094-DM,75094,WIND_DNM,75010,COLE1,wind,21.0,False,55.1094142,-6.6873926,55.1,-6.7,+055.10_-0006.70
75095-DB,75095,WIND_DUN,75010,COLE1,wind,42.0,False,55.1094142,-6.6873926,55.1,-6.7,+055.10_-0006.70
75508-8,75508,COOLG8,75510,COOL1,unknown,53.0,True,55.0424072,-7.2472407,55.0,-7.2,+055.00_-0007.20
75515-ST,75515,GEN_COOL,75510,COOL1,unknown,165.0,True,55.0424072,-7.2472407,55.0,-7.2,+055.00_-0007.20
75516-GT,75516,GEN_COOL,75520,COOLKEER,unknown,253.0,True,55.0424072,-7.2472407,55.0,-7.2,+055.00_-0007.20
75590-MB,75590,RENEW_CO,75510,COOL1,unknown,12.0,False,55.0424072,-7.2472407,55.0,-7.2,+055.00_-0007.20
75591-G1,75591,BIO_MAYD,75510,COOL1,unknown,17.6,True,55.0424072,-7.2472407,55.0,-7.2,+055.00_-0007.20
75630-AU,75630,AUGT,75610,,gas,37.2,False,,,,,
75830-BQ,75830,CREA3,75810,CREAGH,unknown,4.98,False,54.7612165,-6.4927469,54.800000000000004,-6.5,+054.80_-0006.50
77090-MN,77090,RENEW_DR,77010,,unknown,2.6,False,,,,,
77291-CA,77291,WIND_CAST,77210,DRUMQUIN,wind,25.0,False,54.575301,-7.4862623,54.6,-7.5,+054.60_-0007.50
77292-CO,77292,WIND_CORN,77210,DRUMQUIN,wind,36.0,False,54.575301,-7.4862623,54.6,-7.5,+054.60_-0007.50
77294-SG,77294,WIND_SLIEVEG,77210,DRUMQUIN,wind,6.9,False,54.575301,-7.4862623,54.6,-7.5,+054.60_-0007.50
77591-CR,77591,WIND_CRO,77511,DUNG1,wind,17.5,False,54.5330816,-6.7496081,54.5,-6.7,+054.50_-0006.70
78590-LI,78590,RENEW_ED,78511,EDEN1,unknown,2.3,False,54.7377509,-5.7827614,54.7,-5.800000000000001,+054.70_-0005.80
79091-CA,79091,WIND_CAL,79010,ENNISKIL,wind,16.9,False,54.3671413,-7.6326094,54.400000000000006,-7.6000000000000005,+054.40_-0007.60
79094-OM,79094,ORA MORE,79010,ENNISKIL,unknown,15.0,False,54.3671413,-7.6326094,54.400000000000006,-7.6000000000000005,+054.40_-0007.60
80700-SS,80700,WIND_SHA,80710,GORT,wind,16.1,False,54.4851717,-7.1171035,54.5,-7.1000000000000005,+054.50_-0007.10
80701-CV,80701,WIND_CRO,80710,GORT,wind,7.5,False,54.4851717,-7.1171035,54.5,-7.1000000000000005,+054.50_-0007.10
80702-TG,80702,WIND_TEI,80710,GORT,wind,11.0,False,54.4851717,-7.1171035,54.5,-7.1000000000000005,+054.50_-0007.10
80790-MM,80790,RENEW_GO,80710,GORT,unknown,21.6,False,54.4851717,-7.1171035,54.5,-7.1000000000000005,+054.50_-0007.10
80797-S2,80797,WIND_DIV2,80710,GORT,wind,18.8,False,54.4851717,-7.1171035,54.5,-7.1000000000000005,+054.50_-0007.10
80798-AL,80798,WIND_ALM,80710,GORT,wind,14.1,False,54.4851717,-7.1171035,54.5,-7.1000000000000005,+054.50_-0007.10
81531-KL,81531,BS_KELLS_BS,81510,KELS1,biomass,50.0,False,54.8036875,-6.1653631,54.800000000000004,-6.2,+054.80_-0006.20
81831-EL,81831,EGLISH,81810,,unknown,15.0,False,,,,,
81832-CA,81832,WIND_CAR,81810,,wind,20.7,False,,,,,
82003-3,82003,GEN_KILR,82020,KILR2,unknown,42.0,False,54.727135,-5.7679308,54.7,-5.800000000000001,+054.70_-0005.80
82004-4,82004,GEN_KILR,82020,KILR2,unknown,42.0,False,54.727135,-5.7679308,54.7,-5.800000000000001,+054.70_-0005.80
82006-6,82006,KIL_OCGT6,82020,KILR2,gas,350.0,True,54.727135,-5.7679308,54.7,-5.800000000000001,+054.70_-0005.80
82007-7,82007,KIL_OCGT7,82020,KILR2,gas,350.0,True,54.727135,-5.7679308,54.7,-5.800000000000001,+054.70_-0005.80
82011-1,82011,KILR_AU1,82020,KILR2,unknown,28.0,False,54.727135,-5.7679308,54.7,-5.800000000000001,+054.70_-0005.80
82012-2,82012,KILR_AU2,82020,KILR2,unknown,28.0,False,54.727135,-5.7679308,54.7,-5.800000000000001,+054.70_-0005.80
83091-EH,83091,WIND_EH&,83012,LARN1,wind,5.0,False,54.847707,-5.8553653,54.800000000000004,-5.9,+054.80_-0005.90
83091-WB,83091,WIND_EH&,83012,LARN1,wind,10.0,False,54.847707,-5.8553653,54.800000000000004,-5.9,+054.80_-0005.90
83092-BK,83092,BALYKEEL,83012,LARN1,unknown,16.1,False,54.847707,-5.8553653,54.800000000000004,-5.9,+054.80_-0005.90
83591-A1,83591,WIND_ALT,83510,LIMA1,wind,26.0,False,55.0242354,-6.9158482,55.0,-6.9,+055.00_-0006.90
83592-A2,83592,WIND_ALT,83510,LIMA1,wind,11.7,False,55.0242354,-6.9158482,55.0,-6.9,+055.00_-0006.90
84095-BA,84095,PV_BALIN ROA,84011,LISB1,solar,16.95,True,54.5211635,-6.0904031,54.5,-6.1000000000000005,+054.50_-0006.10
84096-LR,84096,PV_LOUGH ROA,84011,LISB1,solar,21.2,True,54.5211635,-6.0904031,54.5,-6.1000000000000005,+054.50_-0006.10
84097-MR,84097,PV_MAG ROAD,84011,LISB1,solar,20.7,True,54.5211635,-6.0904031,54.5,-6.1000000000000005,+054.50_-0006.10
84491-CU,84491,WIND_CUR,84412,LSMR1,wind,15.0,False,54.9806374,-7.3049906,55.0,-7.300000000000001,+055.00_-0007.30
84590-CL,84590,RENEW_LO,84511,LOGE1,unknown,9.2,False,55.1478388,-6.6561595,55.1,-6.7,+055.10_-0006.70
85590-GR,85590,RENEW_MA,85510,,unknown,11.75,False,,,,,
85590-SE,85590,RENEW_MA,85510,,unknown,14.1,False,,,,,
85590-SX,85590,RENEW_MA,85510,,unknown,7.05,False,,,,,
85590-TI,85590,RENEW_MA,85510,,unknown,34.5,False,,,,,
85591-CH,85591,WIND_CHU,85510,,wind,18.4,False,,,,,
85592-CR,85592,WIND_CRI,85510,,wind,32.2,False,,,,,
85593-TH,85593,WIND_THO,85510,,wind,20.0,False,,,,,
86221-1,86221,SCOTLAND,86221,,unknown,500.0,False,,,,,
86332-BY,86332,PV_RENEW_NAR,86312,NARD1,solar,4.99,False,54.602727,-5.6775437,54.6,-5.7,+054.60_-0005.70
86590-CH,86590,RENEW_NE,86512,NEWY1,unknown,16.0,False,54.1790704,-6.3198565,54.2,-6.300000000000001,+054.20_-0006.30
87591-T1,87591,WIND_TAP,87510,OMAH1,wind,19.5,False,54.5779193,-7.2810517,54.6,-7.300000000000001,+054.60_-0007.30
87591-T2,87591,WIND_TAP,87510,OMAH1,wind,9.0,False,54.5779193,-7.2810517,54.6,-7.300000000000001,+054.60_-0007.30
87592-HH,87592,WIND_HUN,87510,OMAH1,wind,20.0,False,54.5779193,-7.2810517,54.6,-7.300000000000001,+054.60_-0007.30
87593-B1,87593,WIND_BES,87510,OMAH1,wind,5.0,False,54.5779193,-7.2810517,54.6,-7.300000000000001,+054.60_-0007.30
87593-B2,87593,WIND_BES,87510,OMAH1,wind,9.0,False,54.5779193,-7.2810517,54.6,-7.300000000000001,+054.60_-0007.30
87594-LE,87594,WIND_LEN,87510,OMAH1,wind,13.2,False,54.5779193,-7.2810517,54.6,-7.300000000000001,+054.60_-0007.30
87596-SC,87596,WIND_SCR,87510,OMAH1,wind,20.0,False,54.5779193,-7.2810517,54.6,-7.300000000000001,+054.60_-0007.30
87991-BR,87991,PV_BANN ROAD,87900,,solar,29.81,True,,,,,
87992-AV,87992,WIND_ALVN,87900,,wind,18.0,False,,,,,
87993-G1,87993,WIND_GLEN,87900,,wind,9.2,False,,,,,
87994-LM,87994,WIND_LM,87900,,wind,27.6,False,,,,,
87995-FR,87995,PV_FIN ROAD,87900,,solar,5.209,True,,,,,
88539-BB,88539,ROSE_BIO,88512,ROSE1,unknown,9.98,True,54.5759299,-5.8678235,54.6,-5.9,+054.60_-0005.90
89202-S2,89202,WIND_SKR,89210,,wind,27.6,False,,,,,
89231-S1,89231,GLEN_ALT,89210,,unknown,27.6,False,,,,,
89231-SM,89231,GLEN_ALT,89210,,unknown,18.4,False,,,,,
89591-O1,89591,WIND_OWE,89510,STRABANE,wind,5.5,False,54.8524826,-7.4307015,54.900000000000006,-7.4,+054.90_-0007.40
89591-O2,89591,WIND_OWE,89510,STRABANE,wind,5.1,False,54.8524826,-7.4307015,54.900000000000006,-7.4,+054.90_-0007.40
